freq_hz,dbuv
156100000.0,-70.48148
157716666.6666667,-70.79621
159333333.3333333,-71.14593
160950000.0,-70.8064
162566666.6666667,-70.66474
164183333.3333333,-70.17493
165800000.0,-70.75461
167416666.66666666,-69.83329
169033333.33333334,-70.33695
170650000.0,-70.70686
172266666.66666666,-70.78509
173883333.33333334,-69.76014
175500000.0,-70.5522
177116666.66666666,-70.84621
178733333.33333334,-70.5572
180350000.0,-70.50423
181966666.66666666,-70.85222
183583333.33333334,-71.20708
185200000.0,-70.20616
186816666.66666666,-70.93832
188433333.33333334,-70.76671
190050000.0,-71.14849
191666666.66666666,-71.23507
193283333.33333334,-71.41162
194900000.0,-71.09298
196516666.66666666,-70.75725
198133333.33333334,-70.95705
199750000.0,-69.44607
201366666.66666666,-70.61975
202983333.33333334,-70.39903
204600000.0,-71.23608
206216666.66666666,-70.95984
207833333.33333334,-70.98477
209450000.0,-70.51917
211066666.66666666,-70.83099
212683333.33333334,-70.58583
214300000.0,-70.7635
215916666.66666666,-70.5699
217533333.33333334,-70.07412
219150000.0,-70.9888
220766666.66666666,-70.59782
222383333.33333334,-70.44918
224000000.0,-70.49248
225616666.66666666,-70.83484
227233333.33333334,-69.62903
228850000.0,-71.2616
230466666.66666666,-71.43475
232083333.33333334,-69.7434
233700000.0,-70.76649
235316666.66666666,-70.24096
236933333.33333334,-70.87508
238550000.0,-70.92678
240166666.66666666,-71.20447
241783333.33333334,-70.80954
243400000.0,-70.24194
245016666.66666666,-70.63708
246633333.33333334,-70.96497
248250000.0,-70.127
249866666.66666666,-70.88769
251483333.33333334,-70.35223
253100000.0,-71.10009
254716666.66666666,-70.94608
256333333.33333334,-70.05194
257950000.0,-70.80315
259566666.66666666,-70.04959
261183333.33333334,-71.33206
262800000.0,-70.70049
264416666.66666666,-71.14653
266033333.33333334,-71.32774
267650000.0,-70.12685
269266666.6666666,-71.15353
270883333.3333334,-70.47095
272500000.0,-70.95482
274116666.6666666,-70.6509
275733333.3333334,-70.8763
277350000.0,-70.0795
278966666.6666666,-69.56168
280583333.3333334,-70.72249
282200000.0,-70.87566
283816666.6666666,-70.8185
285433333.3333334,-71.06026
287050000.0,-69.90518
288666666.6666666,-70.55099
290283333.3333334,-70.32915
291900000.0,-70.36742
293516666.6666666,-71.06662
295133333.3333334,-71.08807
296750000.0,-71.07076
298366666.6666666,-70.5559
299983333.3333333,-69.86253
301600000.0,-69.94583
303216666.6666667,-70.14691
304833333.3333333,-70.7145
306450000.0,-71.23176
308066666.6666667,-70.3496
309683333.3333333,-70.10241
311300000.0,-70.43498
312916666.6666667,-70.73022
314533333.3333333,-70.91351
316150000.0,-71.17292
317766666.6666667,-70.80242
319383333.3333333,-70.79887
321000000.0,-70.68153
322616666.6666667,-70.38819
324233333.3333333,-70.62492
325850000.0,-70.58649
327466666.6666667,-70.67689
329083333.3333333,-70.82326
330700000.0,-70.81052
332316666.6666667,-69.49681
333933333.3333333,-69.5424
335550000.0,-70.45174
337166666.6666667,-71.14713
