freq_hz,dbuv
312916666.6666667,8.792625
314533333.3333333,8.902641
316150000.0,8.907166
317766666.6666667,8.389351
319383333.3333333,17.38219
321000000.0,11.94074
322616666.6666667,9.864449
324233333.3333333,9.538887
325850000.0,10.41129
327466666.6666667,10.65252
329083333.3333333,13.79395
330700000.0,14.19205
332316666.6666667,16.90816
333933333.3333333,17.18246
335550000.0,18.82795
337166666.6666667,20.81566
338783333.3333333,17.38231
340400000.0,13.43361
342016666.6666667,12.29683
343633333.3333333,14.88606
345250000.0,17.04431
346866666.6666667,13.2394
348483333.3333333,12.01675
350100000.0,12.06744
351716666.6666667,13.75745
353333333.3333333,12.06252
354950000.0,10.80247
356566666.6666667,10.32643
358183333.3333333,10.52988
359800000.0,13.13023
361416666.6666667,14.81086
363033333.3333333,11.97084
364650000.0,11.19891
366266666.6666667,10.31862
367883333.3333333,13.6134
369500000.0,10.78423
371116666.6666667,10.71005
372733333.3333333,11.06483
374350000.0,11.4043
375966666.6666667,9.823578
377583333.3333333,10.89355
379200000.0,19.29961
380816666.6666667,11.35188
382433333.3333333,14.53766
384050000.0,16.24725
385666666.6666667,19.95724
387283333.3333333,12.01353
388900000.0,10.05043
390516666.6666667,18.10666
392133333.3333333,9.622322
393750000.0,13.4429
395366666.6666667,11.11073
396983333.3333333,18.23089
398600000.0,13.56224
400216666.6666667,12.96323
401833333.3333333,23.3384
403450000.0,11.89921
405066666.6666667,16.86604
406683333.3333333,18.18639
408300000.0,22.58542
409916666.6666667,10.5425
411533333.3333333,20.95014
413150000.0,24.1898
414766666.6666667,22.73776
416383333.3333333,22.15372
418000000.0,11.14037
419616666.6666667,23.29025
421233333.3333333,10.16911
422850000.0,18.0337
424466666.6666667,11.92287
426083333.3333333,19.35532
427700000.0,11.37925
429316666.6666667,15.87292
430933333.3333333,16.32961
432550000.0,10.51395
434166666.6666667,15.56316
435783333.3333333,11.59891
437400000.0,14.2679
439016666.6666667,9.466736
440633333.3333333,11.72681
442250000.0,10.91296
443866666.6666667,13.02946
445483333.3333333,12.70184
447100000.0,12.26741
448716666.6666667,12.76842
450333333.3333333,12.34271
451950000.0,10.52654
453566666.6666667,10.00858
455183333.3333333,20.48518
456800000.0,9.675484
458416666.6666667,10.87738
460033333.3333333,10.16138
461650000.0,11.47168
463266666.6666667,10.59824
464883333.3333333,10.61319
466500000.0,11.42727
468116666.6666667,11.59346
469733333.3333333,11.76149
471350000.0,11.09622
472966666.6666667,12.63173
474583333.3333333,12.93498
476200000.0,13.33765
477816666.6666667,14.67972
479433333.3333333,21.12733
481050000.0,17.86165
482666666.6666667,32.65744
484283333.3333333,19.45352
485900000.0,13.94957
487516666.6666667,13.7369
489133333.3333333,13.92923
490750000.0,14.72885
492366666.6666667,13.45433
493983333.3333333,13.80174
495600000.0,12.54848
497216666.6666667,12.02528
498833333.3333333,15.57771
500450000.0,11.9585
502066666.6666667,12.92728
503683333.3333333,16.20793
505300000.0,11.69112
506916666.6666667,12.42317
508533333.3333333,12.65199
510150000.0,13.26711
511766666.6666667,12.03125
513383333.3333333,11.44583
515000000.0,12.28568
516616666.6666667,11.72018
518233333.3333333,11.92749
519850000.0,13.34302
521466666.6666667,12.27561
523083333.3333333,11.60949
524700000.0,11.90087
526316666.6666667,12.17316
527933333.3333333,12.13287
529550000.0,13.9297
531166666.6666667,18.55137
532783333.3333333,17.34399
534400000.0,15.29802
536016666.6666667,11.43462
537633333.3333333,12.36517
539250000.0,12.97142
540866666.6666667,12.65123
542483333.3333333,13.47939
544100000.0,12.26175
545716666.6666667,12.01945
547333333.3333333,14.91013
548950000.0,12.8956
550566666.6666667,13.54237
552183333.3333333,14.18851
553800000.0,12.25114
555416666.6666667,13.35832
557033333.3333333,12.95889
558650000.0,12.15842
